,name,date,time_UTC,latitude,longitude,year,month,day,id
30410,camille,19690817,600, 26.0N,  87.7W,1969,08,17,camille 1969
30411,camille,19690817,1200, 27.0N,  88.3W,1969,08,17,camille 1969
30412,camille,19690817,1800, 28.2N,  88.7W,1969,08,17,camille 1969
30413,camille,19690818,0, 29.4N,  89.0W,1969,08,18,camille 1969
30414,camille,19690818,400, 30.3N,  89.4W,1969,08,18,camille 1969
30415,camille,19690818,600, 30.7N,  89.6W,1969,08,18,camille 1969
30416,camille,19690818,1200, 32.0N,  89.9W,1969,08,18,camille 1969
30417,camille,19690818,1800, 33.4N,  90.1W,1969,08,18,camille 1969
30418,camille,19690819,0, 34.7N,  90.0W,1969,08,19,camille 1969
30419,camille,19690819,600, 36.0N,  89.3W,1969,08,19,camille 1969
30420,camille,19690819,1200, 37.0N,  88.0W,1969,08,19,camille 1969
30421,camille,19690819,1800, 37.6N,  86.0W,1969,08,19,camille 1969
30422,camille,19690820,0, 37.6N,  84.0W,1969,08,20,camille 1969
30423,camille,19690820,600, 37.4N,  80.6W,1969,08,20,camille 1969
30424,camille,19690820,1200, 37.2N,  77.3W,1969,08,20,camille 1969
30425,camille,19690820,1800, 37.0N,  75.3W,1969,08,20,camille 1969
30426,camille,19690821,0, 36.7N,  73.6W,1969,08,21,camille 1969
30427,camille,19690821,600, 36.7N,  70.9W,1969,08,21,camille 1969
30428,camille,19690821,1200, 37.1N,  68.1W,1969,08,21,camille 1969
30429,camille,19690821,1800, 37.8N,  64.7W,1969,08,21,camille 1969
30430,camille,19690822,0, 39.2N,  61.8W,1969,08,22,camille 1969
30431,camille,19690822,600, 40.8N,  58.2W,1969,08,22,camille 1969
30432,camille,19690822,1200, 43.0N,  54.0W,1969,08,22,camille 1969
30909,martha,19691120,1200, 11.2N,  79.8W,1969,11,20,martha 1969
30910,martha,19691120,1800, 11.0N,  79.9W,1969,11,20,martha 1969
30911,martha,19691121,0, 10.8N,  80.0W,1969,11,21,martha 1969
30912,martha,19691121,600, 10.6N,  80.2W,1969,11,21,martha 1969
30913,martha,19691121,1200, 10.5N,  80.5W,1969,11,21,martha 1969
30914,martha,19691121,1800, 10.4N,  80.8W,1969,11,21,martha 1969
30915,martha,19691122,0, 10.3N,  81.0W,1969,11,22,martha 1969
30916,martha,19691122,600, 10.3N,  81.0W,1969,11,22,martha 1969
30917,martha,19691122,1200, 10.3N,  81.0W,1969,11,22,martha 1969
30918,martha,19691122,1800, 10.2N,  81.0W,1969,11,22,martha 1969
30919,martha,19691123,0, 10.1N,  81.0W,1969,11,23,martha 1969
30920,martha,19691123,600, 10.0N,  81.0W,1969,11,23,martha 1969
30921,martha,19691123,1200,  9.9N,  81.0W,1969,11,23,martha 1969
30922,martha,19691123,1800,  9.7N,  81.0W,1969,11,23,martha 1969
30923,martha,19691124,0,  9.4N,  81.0W,1969,11,24,martha 1969
30924,martha,19691124,600,  9.2N,  81.0W,1969,11,24,martha 1969
30925,martha,19691124,1200,  9.0N,  81.0W,1969,11,24,martha 1969
30926,martha,19691124,1800,  8.8N,  81.1W,1969,11,24,martha 1969
30927,martha,19691125,0,  8.7N,  81.3W,1969,11,25,martha 1969
30928,martha,19691125,600,  8.6N,  81.6W,1969,11,25,martha 1969
30929,martha,19691125,1200,  8.5N,  82.0W,1969,11,25,martha 1969
31626,beth,19710810,1200, 26.7N,  79.9W,1971,08,10,beth 1971
31627,beth,19710810,1800, 26.8N,  79.3W,1971,08,10,beth 1971
31628,beth,19710811,0, 27.4N,  78.5W,1971,08,11,beth 1971
31629,beth,19710811,600, 28.0N,  78.3W,1971,08,11,beth 1971
31630,beth,19710811,1200, 28.8N,  78.1W,1971,08,11,beth 1971
31631,beth,19710811,1800, 29.7N,  77.7W,1971,08,11,beth 1971
31632,beth,19710812,0, 30.7N,  77.2W,1971,08,12,beth 1971
31633,beth,19710812,600, 31.5N,  76.7W,1971,08,12,beth 1971
31634,beth,19710812,1200, 32.3N,  76.3W,1971,08,12,beth 1971
31635,beth,19710812,1800, 32.7N,  76.0W,1971,08,12,beth 1971
31636,beth,19710813,0, 33.2N,  75.3W,1971,08,13,beth 1971
31637,beth,19710813,600, 33.3N,  74.7W,1971,08,13,beth 1971
31638,beth,19710813,1200, 33.5N,  74.1W,1971,08,13,beth 1971
31639,beth,19710813,1800, 33.7N,  73.5W,1971,08,13,beth 1971
31640,beth,19710814,0, 33.9N,  73.1W,1971,08,14,beth 1971
31641,beth,19710814,600, 34.2N,  72.7W,1971,08,14,beth 1971
31642,beth,19710814,1200, 34.4N,  72.3W,1971,08,14,beth 1971
31643,beth,19710814,1800, 35.8N,  71.0W,1971,08,14,beth 1971
31644,beth,19710815,0, 37.2N,  69.9W,1971,08,15,beth 1971
31645,beth,19710815,600, 38.4N,  68.5W,1971,08,15,beth 1971
31646,beth,19710815,1200, 39.7N,  67.2W,1971,08,15,beth 1971
31647,beth,19710815,1800, 40.8N,  65.8W,1971,08,15,beth 1971
31648,beth,19710816,0, 42.0N,  64.5W,1971,08,16,beth 1971
31649,beth,19710816,600, 43.2N,  63.3W,1971,08,16,beth 1971
31650,beth,19710816,1200, 44.0N,  62.5W,1971,08,16,beth 1971
31651,beth,19710816,1800, 45.3N,  61.5W,1971,08,16,beth 1971
31652,beth,19710817,0, 46.7N,  60.2W,1971,08,17,beth 1971
31653,beth,19710817,600, 48.3N,  59.0W,1971,08,17,beth 1971
31654,beth,19710817,1200, 49.5N,  57.7W,1971,08,17,beth 1971
31759,fern,19710903,1200, 27.5N,  87.5W,1971,09,03,fern 1971
31760,fern,19710903,1800, 27.7N,  87.7W,1971,09,03,fern 1971
31761,fern,19710904,0, 28.0N,  88.0W,1971,09,04,fern 1971
31762,fern,19710904,600, 28.2N,  88.6W,1971,09,04,fern 1971
31763,fern,19710904,1200, 28.6N,  89.0W,1971,09,04,fern 1971
31764,fern,19710904,1800, 29.0N,  89.3W,1971,09,04,fern 1971
31765,fern,19710905,0, 29.5N,  89.5W,1971,09,05,fern 1971
31766,fern,19710905,600, 30.1N,  89.6W,1971,09,05,fern 1971
31767,fern,19710905,1200, 30.7N,  89.8W,1971,09,05,fern 1971
31768,fern,19710905,1800, 30.6N,  89.9W,1971,09,05,fern 1971
31769,fern,19710906,0, 30.3N,  90.0W,1971,09,06,fern 1971
31770,fern,19710906,600, 29.9N,  90.3W,1971,09,06,fern 1971
31771,fern,19710906,1200, 29.5N,  90.5W,1971,09,06,fern 1971
31772,fern,19710906,1800, 29.0N,  91.0W,1971,09,06,fern 1971
31773,fern,19710907,0, 28.6N,  91.3W,1971,09,07,fern 1971
31774,fern,19710907,600, 28.1N,  91.6W,1971,09,07,fern 1971
31775,fern,19710907,1200, 27.7N,  92.0W,1971,09,07,fern 1971
31776,fern,19710907,1800, 27.3N,  92.3W,1971,09,07,fern 1971
31777,fern,19710908,0, 26.9N,  92.6W,1971,09,08,fern 1971
31778,fern,19710908,600, 26.6N,  92.8W,1971,09,08,fern 1971
31779,fern,19710908,1200, 26.4N,  93.1W,1971,09,08,fern 1971
31780,fern,19710908,1800, 26.3N,  93.4W,1971,09,08,fern 1971
31781,fern,19710909,0, 26.4N,  93.7W,1971,09,09,fern 1971
31782,fern,19710909,600, 26.7N,  94.0W,1971,09,09,fern 1971
31783,fern,19710909,1200, 27.1N,  94.3W,1971,09,09,fern 1971
31784,fern,19710909,1800, 27.5N,  94.5W,1971,09,09,fern 1971
31785,fern,19710910,0, 28.0N,  94.8W,1971,09,10,fern 1971
31786,fern,19710910,600, 28.5N,  95.3W,1971,09,10,fern 1971
31787,fern,19710910,1200, 28.5N,  96.0W,1971,09,10,fern 1971
31788,fern,19710910,1800, 28.3N,  96.5W,1971,09,10,fern 1971
31789,fern,19710911,0, 28.0N,  96.9W,1971,09,11,fern 1971
31790,fern,19710911,600, 27.7N,  97.3W,1971,09,11,fern 1971
31791,fern,19710911,1200, 27.5N,  97.6W,1971,09,11,fern 1971
31792,fern,19710911,1800, 27.3N,  98.0W,1971,09,11,fern 1971
31793,fern,19710912,0, 27.1N,  98.4W,1971,09,12,fern 1971
31794,fern,19710912,600, 27.1N,  98.8W,1971,09,12,fern 1971
31795,fern,19710912,1200, 27.0N,  99.2W,1971,09,12,fern 1971
31796,fern,19710912,1800, 26.9N,  99.7W,1971,09,12,fern 1971
31797,fern,19710913,0, 26.9N, 100.3W,1971,09,13,fern 1971
31874,ginger,19710906,0, 25.5N,  71.5W,1971,09,06,ginger 1971
31875,ginger,19710906,600, 25.2N,  71.2W,1971,09,06,ginger 1971
31876,ginger,19710906,1200, 25.0N,  71.0W,1971,09,06,ginger 1971
31877,ginger,19710906,1800, 24.8N,  70.8W,1971,09,06,ginger 1971
31878,ginger,19710907,0, 24.6N,  70.5W,1971,09,07,ginger 1971
31879,ginger,19710907,600, 24.4N,  70.3W,1971,09,07,ginger 1971
31880,ginger,19710907,1200, 24.3N,  69.9W,1971,09,07,ginger 1971
31881,ginger,19710907,1800, 24.7N,  69.3W,1971,09,07,ginger 1971
31882,ginger,19710908,0, 25.2N,  68.8W,1971,09,08,ginger 1971
31883,ginger,19710908,600, 25.5N,  68.5W,1971,09,08,ginger 1971
31884,ginger,19710908,1200, 25.9N,  68.2W,1971,09,08,ginger 1971
31885,ginger,19710908,1800, 26.3N,  68.0W,1971,09,08,ginger 1971
31886,ginger,19710909,0, 26.6N,  67.9W,1971,09,09,ginger 1971
31887,ginger,19710909,600, 26.8N,  67.7W,1971,09,09,ginger 1971
31888,ginger,19710909,1200, 27.0N,  67.6W,1971,09,09,ginger 1971
31889,ginger,19710909,1800, 27.3N,  67.4W,1971,09,09,ginger 1971
31890,ginger,19710910,0, 27.6N,  67.0W,1971,09,10,ginger 1971
31891,ginger,19710910,600, 27.7N,  66.6W,1971,09,10,ginger 1971
31892,ginger,19710910,1200, 27.7N,  66.1W,1971,09,10,ginger 1971
31893,ginger,19710910,1800, 27.7N,  65.5W,1971,09,10,ginger 1971
31894,ginger,19710911,0, 27.7N,  65.0W,1971,09,11,ginger 1971
31895,ginger,19710911,600, 27.8N,  64.2W,1971,09,11,ginger 1971
31896,ginger,19710911,1200, 27.9N,  63.3W,1971,09,11,ginger 1971
31897,ginger,19710911,1800, 28.3N,  62.4W,1971,09,11,ginger 1971
31898,ginger,19710912,0, 28.9N,  61.6W,1971,09,12,ginger 1971
31899,ginger,19710912,600, 29.6N,  60.7W,1971,09,12,ginger 1971
31900,ginger,19710912,1200, 30.3N,  59.9W,1971,09,12,ginger 1971
31901,ginger,19710912,1800, 31.1N,  59.0W,1971,09,12,ginger 1971
31902,ginger,19710913,0, 31.7N,  58.2W,1971,09,13,ginger 1971
31903,ginger,19710913,600, 32.3N,  57.2W,1971,09,13,ginger 1971
31904,ginger,19710913,1200, 32.7N,  56.1W,1971,09,13,ginger 1971
31905,ginger,19710913,1800, 33.0N,  54.9W,1971,09,13,ginger 1971
31906,ginger,19710914,0, 33.3N,  53.3W,1971,09,14,ginger 1971
31907,ginger,19710914,600, 33.6N,  52.7W,1971,09,14,ginger 1971
31908,ginger,19710914,1200, 33.7N,  50.1W,1971,09,14,ginger 1971
31909,ginger,19710914,1800, 33.3N,  48.3W,1971,09,14,ginger 1971
31910,ginger,19710915,0, 33.0N,  48.4W,1971,09,15,ginger 1971
31911,ginger,19710915,600, 32.9N,  48.7W,1971,09,15,ginger 1971
31912,ginger,19710915,1200, 32.8N,  49.1W,1971,09,15,ginger 1971
31913,ginger,19710915,1800, 32.7N,  49.4W,1971,09,15,ginger 1971
31914,ginger,19710916,0, 32.7N,  49.6W,1971,09,16,ginger 1971
31915,ginger,19710916,600, 32.7N,  49.8W,1971,09,16,ginger 1971
31916,ginger,19710916,1200, 32.7N,  50.1W,1971,09,16,ginger 1971
31917,ginger,19710916,1800, 32.7N,  50.5W,1971,09,16,ginger 1971
31918,ginger,19710917,0, 32.7N,  51.0W,1971,09,17,ginger 1971
31919,ginger,19710917,600, 32.7N,  51.5W,1971,09,17,ginger 1971
31920,ginger,19710917,1200, 32.7N,  51.9W,1971,09,17,ginger 1971
31921,ginger,19710917,1800, 32.6N,  52.2W,1971,09,17,ginger 1971
31922,ginger,19710918,0, 32.5N,  52.4W,1971,09,18,ginger 1971
31923,ginger,19710918,600, 32.3N,  52.6W,1971,09,18,ginger 1971
31924,ginger,19710918,1200, 32.1N,  52.8W,1971,09,18,ginger 1971
31925,ginger,19710918,1800, 31.8N,  52.8W,1971,09,18,ginger 1971
31926,ginger,19710919,0, 31.4N,  52.6W,1971,09,19,ginger 1971
31927,ginger,19710919,600, 31.0N,  52.2W,1971,09,19,ginger 1971
31928,ginger,19710919,1200, 31.0N,  51.7W,1971,09,19,ginger 1971
31929,ginger,19710919,1800, 31.2N,  51.6W,1971,09,19,ginger 1971
31930,ginger,19710920,0, 31.4N,  51.7W,1971,09,20,ginger 1971
31931,ginger,19710920,600, 31.6N,  51.8W,1971,09,20,ginger 1971
31932,ginger,19710920,1200, 31.7N,  52.0W,1971,09,20,ginger 1971
31933,ginger,19710920,1800, 31.8N,  52.4W,1971,09,20,ginger 1971
31934,ginger,19710921,0, 31.7N,  53.0W,1971,09,21,ginger 1971
31935,ginger,19710921,600, 31.6N,  53.5W,1971,09,21,ginger 1971
31936,ginger,19710921,1200, 31.5N,  54.2W,1971,09,21,ginger 1971
31937,ginger,19710921,1800, 31.4N,  55.2W,1971,09,21,ginger 1971
31938,ginger,19710922,0, 31.3N,  56.5W,1971,09,22,ginger 1971
31939,ginger,19710922,600, 31.3N,  57.8W,1971,09,22,ginger 1971
31940,ginger,19710922,1200, 31.2N,  59.2W,1971,09,22,ginger 1971
31941,ginger,19710922,1800, 31.1N,  60.3W,1971,09,22,ginger 1971
31942,ginger,19710923,0, 31.0N,  61.5W,1971,09,23,ginger 1971
31943,ginger,19710923,600, 30.9N,  62.8W,1971,09,23,ginger 1971
31944,ginger,19710923,1200, 30.8N,  64.0W,1971,09,23,ginger 1971
31945,ginger,19710923,1800, 30.5N,  65.1W,1971,09,23,ginger 1971
31946,ginger,19710924,0, 30.1N,  66.2W,1971,09,24,ginger 1971
31947,ginger,19710924,600, 30.0N,  67.1W,1971,09,24,ginger 1971
31948,ginger,19710924,1200, 30.0N,  67.5W,1971,09,24,ginger 1971
31949,ginger,19710924,1800, 29.9N,  67.8W,1971,09,24,ginger 1971
31950,ginger,19710925,0, 29.8N,  68.2W,1971,09,25,ginger 1971
31951,ginger,19710925,600, 29.6N,  68.4W,1971,09,25,ginger 1971
31952,ginger,19710925,1200, 29.4N,  68.5W,1971,09,25,ginger 1971
31953,ginger,19710925,1800, 29.2N,  68.6W,1971,09,25,ginger 1971
31954,ginger,19710926,0, 28.8N,  68.8W,1971,09,26,ginger 1971
31955,ginger,19710926,600, 28.4N,  69.0W,1971,09,26,ginger 1971
31956,ginger,19710926,1200, 28.2N,  69.3W,1971,09,26,ginger 1971
31957,ginger,19710926,1800, 28.0N,  69.7W,1971,09,26,ginger 1971
31958,ginger,19710927,0, 27.9N,  70.2W,1971,09,27,ginger 1971
31959,ginger,19710927,600, 28.0N,  70.4W,1971,09,27,ginger 1971
31960,ginger,19710927,1200, 28.2N,  70.6W,1971,09,27,ginger 1971
31961,ginger,19710927,1800, 28.4N,  70.9W,1971,09,27,ginger 1971
31962,ginger,19710928,0, 28.7N,  71.0W,1971,09,28,ginger 1971
31963,ginger,19710928,600, 29.1N,  71.1W,1971,09,28,ginger 1971
31964,ginger,19710928,1200, 29.5N,  71.3W,1971,09,28,ginger 1971
31965,ginger,19710928,1800, 30.0N,  71.7W,1971,09,28,ginger 1971
31966,ginger,19710929,0, 30.5N,  72.2W,1971,09,29,ginger 1971
31967,ginger,19710929,600, 31.0N,  72.8W,1971,09,29,ginger 1971
31968,ginger,19710929,1200, 31.6N,  73.5W,1971,09,29,ginger 1971
31969,ginger,19710929,1800, 32.3N,  74.4W,1971,09,29,ginger 1971
31970,ginger,19710930,0, 32.9N,  75.0W,1971,09,30,ginger 1971
31971,ginger,19710930,600, 33.5N,  75.5W,1971,09,30,ginger 1971
31972,ginger,19710930,1200, 34.0N,  76.0W,1971,09,30,ginger 1971
31973,ginger,19710930,1800, 34.5N,  76.5W,1971,09,30,ginger 1971
31974,ginger,19711001,0, 34.7N,  77.0W,1971,10,01,ginger 1971
31975,ginger,19711001,600, 34.8N,  77.5W,1971,10,01,ginger 1971
31976,ginger,19711001,1200, 34.9N,  78.0W,1971,10,01,ginger 1971
31977,ginger,19711001,1800, 35.2N,  78.2W,1971,10,01,ginger 1971
31978,ginger,19711002,0, 35.6N,  78.3W,1971,10,02,ginger 1971
31979,ginger,19711002,600, 36.2N,  78.2W,1971,10,02,ginger 1971
31980,ginger,19711002,1200, 36.8N,  78.1W,1971,10,02,ginger 1971
31981,ginger,19711002,1800, 37.2N,  77.7W,1971,10,02,ginger 1971
31982,ginger,19711003,0, 37.3N,  76.8W,1971,10,03,ginger 1971
31983,ginger,19711003,600, 37.2N,  75.9W,1971,10,03,ginger 1971
31984,ginger,19711003,1200, 37.0N,  75.0W,1971,10,03,ginger 1971
31985,ginger,19711003,1800, 36.7N,  74.1W,1971,10,03,ginger 1971
31986,ginger,19711004,0, 36.4N,  73.3W,1971,10,04,ginger 1971
31987,ginger,19711004,600, 36.1N,  72.7W,1971,10,04,ginger 1971
31988,ginger,19711004,1200, 35.9N,  72.0W,1971,10,04,ginger 1971
31989,ginger,19711004,1800, 35.8N,  71.3W,1971,10,04,ginger 1971
31990,ginger,19711005,0, 35.7N,  70.6W,1971,10,05,ginger 1971
31991,ginger,19711005,600, 35.7N,  69.9W,1971,10,05,ginger 1971
32043,irene,19710911,1800, 11.0N,  48.5W,1971,09,11,irene 1971
32044,irene,19710912,0, 11.3N,  50.3W,1971,09,12,irene 1971
32045,irene,19710912,600, 11.8N,  52.2W,1971,09,12,irene 1971
32046,irene,19710912,1200, 12.1N,  53.8W,1971,09,12,irene 1971
32047,irene,19710912,1800, 12.5N,  55.0W,1971,09,12,irene 1971
32048,irene,19710913,0, 12.5N,  56.5W,1971,09,13,irene 1971
32049,irene,19710913,600, 12.5N,  57.8W,1971,09,13,irene 1971
32050,irene,19710913,1200, 12.5N,  59.0W,1971,09,13,irene 1971
32051,irene,19710913,1800, 12.3N,  59.8W,1971,09,13,irene 1971
32052,irene,19710914,0, 12.2N,  60.3W,1971,09,14,irene 1971
32053,irene,19710914,600, 12.1N,  60.8W,1971,09,14,irene 1971
32054,irene,19710914,1200, 12.0N,  61.4W,1971,09,14,irene 1971
32055,irene,19710914,1800, 11.9N,  62.1W,1971,09,14,irene 1971
32056,irene,19710915,0, 11.7N,  63.0W,1971,09,15,irene 1971
32057,irene,19710915,600, 11.5N,  64.0W,1971,09,15,irene 1971
32058,irene,19710915,1200, 11.4N,  65.0W,1971,09,15,irene 1971
32059,irene,19710915,1800, 11.5N,  66.2W,1971,09,15,irene 1971
32060,irene,19710916,0, 11.9N,  67.5W,1971,09,16,irene 1971
32061,irene,19710916,600, 12.2N,  69.0W,1971,09,16,irene 1971
32062,irene,19710916,1200, 12.5N,  70.5W,1971,09,16,irene 1971
32063,irene,19710916,1800, 12.6N,  71.7W,1971,09,16,irene 1971
32064,irene,19710917,0, 12.5N,  73.0W,1971,09,17,irene 1971
32065,irene,19710917,600, 12.4N,  74.5W,1971,09,17,irene 1971
32066,irene,19710917,1200, 12.3N,  76.0W,1971,09,17,irene 1971
32067,irene,19710917,1800, 12.1N,  77.5W,1971,09,17,irene 1971
32068,irene,19710918,0, 12.0N,  79.0W,1971,09,18,irene 1971
32069,irene,19710918,600, 11.7N,  80.5W,1971,09,18,irene 1971
32070,irene,19710918,1200, 11.5N,  81.5W,1971,09,18,irene 1971
32071,irene,19710918,1800, 11.4N,  82.3W,1971,09,18,irene 1971
32072,irene,19710919,0, 11.3N,  82.9W,1971,09,19,irene 1971
32073,irene,19710919,600, 11.4N,  83.5W,1971,09,19,irene 1971
32074,irene,19710919,1200, 11.5N,  84.3W,1971,09,19,irene 1971
32075,irene,19710919,1800, 11.7N,  85.0W,1971,09,19,irene 1971
32076,irene,19710920,0, 11.9N,  85.8W,1971,09,20,irene 1971
32077,irene,19710920,600, 12.2N,  86.5W,1971,09,20,irene 1971
32078,irene,19710920,1200, 12.3N,  87.2W,1971,09,20,irene 1971
32079,irene,19710920,1800, 12.5N,  87.9W,1971,09,20,irene 1971
32213,agnes,19720614,1200, 20.0N,  89.0W,1972,06,14,agnes 1972
32214,agnes,19720614,1800, 20.0N,  88.7W,1972,06,14,agnes 1972
32215,agnes,19720615,0, 20.0N,  88.4W,1972,06,15,agnes 1972
32216,agnes,19720615,600, 20.0N,  88.1W,1972,06,15,agnes 1972
32217,agnes,19720615,1200, 20.0N,  87.8W,1972,06,15,agnes 1972
32218,agnes,19720615,1800, 20.0N,  87.4W,1972,06,15,agnes 1972
32219,agnes,19720616,0, 20.0N,  87.0W,1972,06,16,agnes 1972
32220,agnes,19720616,600, 20.0N,  86.6W,1972,06,16,agnes 1972
32221,agnes,19720616,1200, 20.0N,  86.2W,1972,06,16,agnes 1972
32222,agnes,19720616,1800, 20.2N,  85.8W,1972,06,16,agnes 1972
32223,agnes,19720617,0, 20.5N,  85.5W,1972,06,17,agnes 1972
32224,agnes,19720617,600, 20.9N,  85.3W,1972,06,17,agnes 1972
32225,agnes,19720617,1200, 21.4N,  85.2W,1972,06,17,agnes 1972
32226,agnes,19720617,1800, 21.9N,  85.3W,1972,06,17,agnes 1972
32227,agnes,19720618,0, 22.4N,  85.4W,1972,06,18,agnes 1972
32228,agnes,19720618,600, 23.0N,  85.5W,1972,06,18,agnes 1972
32229,agnes,19720618,1200, 23.8N,  85.6W,1972,06,18,agnes 1972
32230,agnes,19720618,1800, 24.8N,  85.7W,1972,06,18,agnes 1972
32231,agnes,19720619,0, 26.0N,  85.7W,1972,06,19,agnes 1972
32232,agnes,19720619,600, 27.2N,  85.7W,1972,06,19,agnes 1972
32233,agnes,19720619,1200, 28.5N,  85.7W,1972,06,19,agnes 1972
32234,agnes,19720619,1800, 29.6N,  85.6W,1972,06,19,agnes 1972
32235,agnes,19720620,0, 30.5N,  85.2W,1972,06,20,agnes 1972
32236,agnes,19720620,600, 31.4N,  84.7W,1972,06,20,agnes 1972
32237,agnes,19720620,1200, 32.2N,  83.8W,1972,06,20,agnes 1972
32238,agnes,19720620,1800, 32.9N,  82.8W,1972,06,20,agnes 1972
32239,agnes,19720621,0, 33.5N,  81.7W,1972,06,21,agnes 1972
32240,agnes,19720621,600, 33.8N,  80.2W,1972,06,21,agnes 1972
32241,agnes,19720621,1200, 34.4N,  79.0W,1972,06,21,agnes 1972
32242,agnes,19720621,1800, 35.2N,  77.6W,1972,06,21,agnes 1972
32243,agnes,19720622,0, 35.8N,  75.7W,1972,06,22,agnes 1972
32244,agnes,19720622,600, 36.9N,  74.3W,1972,06,22,agnes 1972
32245,agnes,19720622,1200, 38.2N,  73.1W,1972,06,22,agnes 1972
32246,agnes,19720622,1800, 40.2N,  73.4W,1972,06,22,agnes 1972
32247,agnes,19720623,0, 41.7N,  74.5W,1972,06,23,agnes 1972
33219,fifi,19740914,1200, 15.3N,  65.0W,1974,09,14,fifi 1974
33220,fifi,19740914,1800, 15.7N,  66.5W,1974,09,14,fifi 1974
33221,fifi,19740915,0, 16.0N,  68.0W,1974,09,15,fifi 1974
33222,fifi,19740915,600, 16.3N,  69.5W,1974,09,15,fifi 1974
33223,fifi,19740915,1200, 16.5N,  71.0W,1974,09,15,fifi 1974
33224,fifi,19740915,1800, 16.8N,  72.5W,1974,09,15,fifi 1974
33225,fifi,19740916,0, 17.0N,  74.0W,1974,09,16,fifi 1974
33226,fifi,19740916,600, 17.0N,  75.5W,1974,09,16,fifi 1974
33227,fifi,19740916,1200, 17.0N,  77.0W,1974,09,16,fifi 1974
33228,fifi,19740916,1800, 17.0N,  77.8W,1974,09,16,fifi 1974
33229,fifi,19740917,0, 17.0N,  78.7W,1974,09,17,fifi 1974
33230,fifi,19740917,600, 16.9N,  79.5W,1974,09,17,fifi 1974
33231,fifi,19740917,1200, 16.6N,  80.2W,1974,09,17,fifi 1974
33232,fifi,19740917,1800, 16.4N,  81.0W,1974,09,17,fifi 1974
33233,fifi,19740918,0, 16.3N,  81.7W,1974,09,18,fifi 1974
33234,fifi,19740918,600, 16.3N,  82.4W,1974,09,18,fifi 1974
33235,fifi,19740918,1200, 16.3N,  83.5W,1974,09,18,fifi 1974
33236,fifi,19740918,1800, 16.3N,  84.7W,1974,09,18,fifi 1974
33237,fifi,19740919,0, 16.2N,  85.7W,1974,09,19,fifi 1974
33238,fifi,19740919,600, 16.1N,  86.6W,1974,09,19,fifi 1974
33239,fifi,19740919,1200, 16.1N,  87.5W,1974,09,19,fifi 1974
33240,fifi,19740919,1800, 16.3N,  88.2W,1974,09,19,fifi 1974
33241,fifi,19740920,0, 16.7N,  89.2W,1974,09,20,fifi 1974
33242,fifi,19740920,600, 16.8N,  90.5W,1974,09,20,fifi 1974
33243,fifi,19740920,1200, 16.9N,  92.0W,1974,09,20,fifi 1974
33244,fifi,19740920,1800, 17.0N,  93.5W,1974,09,20,fifi 1974
33245,fifi,19740921,0, 17.2N,  95.0W,1974,09,21,fifi 1974
33246,fifi,19740921,600, 17.5N,  97.1W,1974,09,21,fifi 1974
33247,fifi,19740921,1200, 17.5N,  99.0W,1974,09,21,fifi 1974
33248,fifi,19740921,1800, 17.6N,  99.8W,1974,09,21,fifi 1974
33249,fifi,19740922,0, 17.5N, 101.0W,1974,09,22,fifi 1974
33250,fifi,19740922,600, 17.7N, 102.5W,1974,09,22,fifi 1974
33251,fifi,19740922,1200, 17.7N, 104.3W,1974,09,22,fifi 1974
33416,blanche,19750724,0, 26.0N,  68.4W,1975,07,24,blanche 1975
33417,blanche,19750724,600, 26.0N,  69.5W,1975,07,24,blanche 1975
33418,blanche,19750724,1200, 26.1N,  70.5W,1975,07,24,blanche 1975
33419,blanche,19750724,1800, 26.5N,  71.5W,1975,07,24,blanche 1975
33420,blanche,19750725,0, 27.2N,  72.5W,1975,07,25,blanche 1975
33421,blanche,19750725,600, 28.0N,  73.6W,1975,07,25,blanche 1975
33422,blanche,19750725,1200, 28.9N,  74.3W,1975,07,25,blanche 1975
33423,blanche,19750725,1800, 29.9N,  74.9W,1975,07,25,blanche 1975
33424,blanche,19750726,0, 31.0N,  75.0W,1975,07,26,blanche 1975
33425,blanche,19750726,600, 32.2N,  74.6W,1975,07,26,blanche 1975
33426,blanche,19750726,1200, 33.4N,  73.5W,1975,07,26,blanche 1975
33427,blanche,19750726,1800, 34.2N,  72.2W,1975,07,26,blanche 1975
33428,blanche,19750727,0, 35.0N,  71.0W,1975,07,27,blanche 1975
33429,blanche,19750727,600, 35.9N,  70.0W,1975,07,27,blanche 1975
33430,blanche,19750727,1200, 36.9N,  69.0W,1975,07,27,blanche 1975
33431,blanche,19750727,1800, 37.9N,  68.0W,1975,07,27,blanche 1975
33432,blanche,19750728,0, 39.3N,  67.2W,1975,07,28,blanche 1975
33433,blanche,19750728,600, 41.2N,  66.4W,1975,07,28,blanche 1975
33434,blanche,19750728,1200, 44.0N,  65.2W,1975,07,28,blanche 1975
33435,blanche,19750728,1800, 47.2N,  62.4W,1975,07,28,blanche 1975
34356,babe,19770903,600, 26.8N,  86.3W,1977,09,03,babe 1977
34357,babe,19770903,1200, 27.4N,  87.3W,1977,09,03,babe 1977
34358,babe,19770903,1800, 27.6N,  88.5W,1977,09,03,babe 1977
